video_name,sampled_idx,frame_idx,timestamp_sec,track_id,class_id,class_name,confidence,x1,y1,x2,y2,bbox_area_ratio,center_x,center_y,observation_type,motion_inside_mean,motion_inside_sum,motion_coverage,motion_density,motion_peak,expanded_motion_mean,expanded_motion_coverage,associated_blob_ids,associated_blob_count,mean_associated_blob_importance
VIRAT_S_050300_07_001623_001690,213,1284,42.8428,641,2,car,0.629798,1721,509,1826,573,0.00323082,1774.1,541.74,detector_only,0.014998,100.7849,0.0,0.815541,0.035521,0.013185,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,213,1284,42.8428,795,2,car,0.4351,1674,552,1771,602,0.00232216,1722.97,577.64,detector_only,0.013911,67.4669,0.0,0.75643,0.031613,0.013308,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,214,1290,43.043,473,2,car,0.596554,1664,527,1768,601,0.00367142,1716.05,564.5,detector_only,0.011491,88.4362,0.0,0.720701,0.032601,0.010135,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,214,1290,43.043,578,2,car,0.463916,1577,487,1670,545,0.0026139,1624.29,516.12,detector_only,0.017458,94.1686,0.040786,1.094928,0.219676,0.04714,0.134845,,0,0.0
VIRAT_S_050300_07_001623_001690,214,1290,43.043,536,2,car,0.510437,1481,416,1578,487,0.0033169,1529.83,452.08,observed_motion,0.054445,374.9641,0.195295,3.414677,0.610823,0.090943,0.255342,0,1,0.005
VIRAT_S_050300_07_001623_001690,214,1290,43.043,641,2,car,0.617517,1722,510,1825,573,0.00314167,1774.15,542.08,detector_only,0.010401,67.4892,0.0,0.652299,0.032466,0.008608,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,214,1290,43.043,630,2,car,0.274834,1305,319,1357,362,0.00107731,1331.68,340.84,weak_motion,0.056131,125.5099,0.588551,3.520436,0.144237,0.04318,0.338944,,0,0.0
VIRAT_S_050300_07_001623_001690,214,1290,43.043,635,2,car,0.31662,463,584,595,676,0.00582265,529.09,630.55,observed_motion,0.2425,2944.9253,0.922019,15.20907,0.554424,0.13291,0.515137,1,1,0.595
VIRAT_S_050300_07_001623_001690,215,1296,43.2432,473,2,car,0.587849,1662,527,1767,602,0.00378011,1714.95,565.01,detector_only,0.013955,109.893,0.0,0.574062,0.038568,0.014325,0.001687,,0,0.0
VIRAT_S_050300_07_001623_001690,215,1296,43.2432,578,2,car,0.567255,1576,486,1668,543,0.00254986,1622.98,515.16,detector_only,0.032743,171.7025,0.084287,1.346955,0.452823,0.070072,0.197131,,0,0.0
VIRAT_S_050300_07_001623_001690,215,1296,43.2432,536,2,car,0.613163,1480,417,1577,487,0.00326237,1529.16,452.47,weak_motion,0.051989,353.0058,0.153903,2.138706,0.632908,0.076304,0.221097,,0,0.0
VIRAT_S_050300_07_001623_001690,215,1296,43.2432,641,2,car,0.651165,1722,511,1823,573,0.00301418,1773.44,542.78,detector_only,0.014956,93.657,0.0,0.61527,0.038568,0.014804,0.007607,,0,0.0
VIRAT_S_050300_07_001623_001690,215,1296,43.2432,630,2,car,0.334844,1305,320,1356,363,0.00103276,1331.05,341.94,weak_motion,0.062701,137.5039,0.745554,2.57938,0.167783,0.049142,0.453013,,0,0.0
VIRAT_S_050300_07_001623_001690,215,1296,43.2432,795,2,car,0.294911,1668,542,1782,603,0.00333452,1725.39,573.15,detector_only,0.01322,91.933,0.0,0.543846,0.037411,0.014109,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,473,2,car,0.658861,1660,527,1766,602,0.00381937,1713.86,565.41,detector_only,0.011641,92.5435,0.0,0.68993,0.042722,0.011983,0.001627,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,578,2,car,0.595817,1573,484,1668,543,0.00274805,1620.82,513.98,weak_motion,0.047695,267.3328,0.118109,2.82685,0.680486,0.078417,0.201708,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,536,2,car,0.637291,1480,417,1577,487,0.00324989,1529.0,452.33,weak_motion,0.038862,263.8701,0.115758,2.303279,0.613283,0.063415,0.192708,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,641,2,car,0.658523,1722,512,1822,573,0.00294844,1772.91,543.18,detector_only,0.012372,75.4662,0.000656,0.733244,0.051254,0.011384,0.000319,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,630,2,car,0.390067,1305,321,1355,363,0.00101811,1330.42,342.68,weak_motion,0.050908,106.9067,0.480476,3.017251,0.132241,0.040473,0.300373,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,818,2,car,0.440608,1575,421,1671,489,0.00316072,1623.4,455.18,weak_motion,0.366756,2394.1799,0.907016,21.737155,1.0,0.21665,0.616238,,0,0.0
VIRAT_S_050300_07_001623_001690,216,1302,43.4434,635,7,truck,0.500206,467,575,594,666,0.00553596,531.08,621.27,observed_motion,0.272743,3152.0962,0.94168,16.165175,0.633475,0.138582,0.512591,1,1,0.435
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,473,2,car,0.573109,1661,527,1767,602,0.00382972,1714.39,565.19,detector_only,0.016375,130.179,0.0,0.796593,0.041475,0.016768,0.009517,,0,0.0
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,578,2,car,0.597508,1571,482,1668,543,0.0028541,1620.25,513.42,weak_motion,0.050853,300.896,0.146358,2.473872,0.629368,0.084654,0.238357,,0,0.0
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,536,2,car,0.584292,1481,416,1577,487,0.00330905,1529.55,452.26,observed_motion,0.027953,190.5278,0.081573,1.359851,0.266333,0.052556,0.163685,0,1,0.0
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,641,2,car,0.606919,1721,511,1823,573,0.00306236,1772.74,542.61,detector_only,0.016434,103.9271,0.0,0.799465,0.036727,0.01637,0.006569,,0,0.0
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,630,2,car,0.365049,1305,322,1355,363,0.00100658,1330.73,343.23,weak_motion,0.053044,108.7405,0.48,2.580476,0.151419,0.042983,0.299432,,0,0.0
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,818,2,car,0.61762,1585,425,1682,492,0.00316015,1634.03,458.94,observed_motion,0.318103,2067.3535,0.922296,15.474999,0.915275,0.185508,0.618293,0,1,0.0
VIRAT_S_050300_07_001623_001690,217,1308,43.6436,635,7,truck,0.476236,473,568,595,658,0.00531241,534.86,613.73,observed_motion,0.253481,2783.2183,0.958652,12.331257,0.599591,0.133799,0.525499,1,1,0.685
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,473,2,car,0.522412,1663,527,1767,601,0.00372955,1715.37,564.66,detector_only,0.009142,70.3586,0.0,0.702964,0.038782,0.010762,0.019222,,0,0.0
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,578,2,car,0.598678,1571,481,1669,543,0.00292398,1620.48,512.51,weak_motion,0.043663,265.294,0.15734,3.357304,0.465593,0.077464,0.258251,,0,0.0
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,536,2,car,0.594466,1481,417,1577,487,0.00327722,1529.44,452.3,observed_motion,0.01434,96.3623,0.022768,1.102603,0.183997,0.033137,0.115838,0,1,0.277941
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,641,2,car,0.607632,1718,508,1826,574,0.00342616,1772.74,541.11,detector_only,0.008886,63.3415,0.0,0.683284,0.038782,0.014056,0.025158,,0,0.0
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,630,2,car,0.37011,1304,320,1357,363,0.00109709,1331.0,342.44,weak_motion,0.04265,97.1982,0.302326,3.279406,0.111373,0.032891,0.179447,,0,0.0
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,818,2,car,0.521416,1592,428,1692,498,0.00337911,1642.36,463.28,observed_motion,0.264961,1854.7266,0.905714,20.37337,0.859621,0.145441,0.57048,0,1,0.277941
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,635,7,truck,0.51995,479,562,598,652,0.0051066,539.0,607.53,observed_motion,0.238626,2555.6851,0.978151,18.348429,0.555883,0.123841,0.537573,1,1,0.087157
VIRAT_S_050300_07_001623_001690,218,1314,43.8438,795,2,car,0.436537,1678,552,1773,602,0.00228364,1725.99,577.56,detector_only,0.008101,38.4778,0.0,0.62287,0.038782,0.007668,0.0,,0,0.0
VIRAT_S_050300_07_001623_001690,219,1320,44.044,473,2,car,0.602405,1663,528,1767,601,0.00365901,1715.64,564.78,detector_only,0.016078,122.0677,0.0,0.794151,0.048392,0.018866,0.025346,,0,0.0
VIRAT_S_050300_07_001623_001690,219,1320,44.044,578,2,car,0.584337,1571,481,1669,543,0.00290399,1620.4,512.51,weak_motion,0.047833,290.6304,0.176761,2.362555,0.706921,0.077584,0.270926,,0,0.0
VIRAT_S_050300_07_001623_001690,219,1320,44.044,536,2,car,0.591008,1481,416,1578,487,0.00332457,1529.71,451.67,observed_motion,0.01877,129.2664,0.007696,0.927074,0.072274,0.033488,0.099415,0,1,0.075
VIRAT_S_050300_07_001623_001690,219,1320,44.044,641,2,car,0.625353,1720,509,1825,573,0.00329183,1773.02,541.59,detector_only,0.01701,114.3068,0.0,0.840159,0.048392,0.022576,0.03427,,0,0.0
VIRAT_S_050300_07_001623_001690,219,1320,44.044,630,2,car,0.319426,1304,319,1359,363,0.00115284,1332.07,341.44,weak_motion,0.044006,106.4938,0.288017,2.17354,0.12126,0.037411,0.185499,,0,0.0
VIRAT_S_050300_07_001623_001690,219,1320,44.044,818,2,car,0.426,1598,430,1699,501,0.00346658,1648.95,466.23,observed_motion,0.230916,1655.8979,0.915214,11.405453,0.815731,0.131438,0.575157,0,1,0.075
VIRAT_S_050300_07_001623_001690,219,1320,44.044,635,7,truck,0.581694,485,557,599,645,0.00484112,542.03,601.12,observed_motion,0.235915,2366.6963,0.986643,11.652355,0.516295,0.129461,0.587761,1,1,0.518022
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,473,2,car,0.470876,1664,528,1766,600,0.00359776,1715.7,564.44,detector_only,0.01022,75.0575,0.0,0.803961,0.030709,0.014019,0.033609,,0,0.0
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,578,2,car,0.640502,1571,481,1668,543,0.00289536,1619.91,512.68,weak_motion,0.045907,276.0829,0.177253,3.611183,0.768951,0.079843,0.267094,,0,0.0
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,536,2,car,0.559417,1481,416,1578,486,0.0032848,1530.1,451.47,detector_only,0.011103,75.3876,0.0,0.87338,0.046855,0.022535,0.07326,,0,0.0
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,641,2,car,0.614442,1720,509,1825,573,0.00323341,1773.01,541.91,detector_only,0.008627,57.9762,0.0,0.678663,0.02608,0.0193,0.046868,,0,0.0
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,630,2,car,0.31156,1305,319,1360,363,0.0011637,1333.22,341.39,weak_motion,0.042438,102.7004,0.278099,3.338337,0.143672,0.034557,0.194942,,0,0.0
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,818,2,car,0.41209,1604,433,1706,505,0.00349389,1655.42,469.6,observed_motion,0.258367,1897.4462,0.91122,20.324044,1.0,0.140069,0.562657,0,1,0.261459
VIRAT_S_050300_07_001623_001690,220,1326,44.2442,635,7,truck,0.541411,490,550,600,637,0.00458515,545.23,593.88,observed_motion,0.300903,2879.6433,0.987983,23.6701,0.671925,0.159773,0.605032,1,1,0.445
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,473,2,car,0.510381,1664,528,1767,600,0.00358461,1715.85,564.37,detector_only,0.016016,118.7778,0.0,0.687127,0.041762,0.025767,0.051273,,0,0.0
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,578,2,car,0.603627,1571,482,1667,543,0.00284671,1619.39,512.8,weak_motion,0.051371,300.8266,0.190232,2.203875,0.769876,0.091713,0.276244,,0,0.0
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,536,2,car,0.591068,1481,416,1578,487,0.00330586,1529.93,451.65,detector_only,0.018659,128.5048,0.008131,0.8005,0.064772,0.029241,0.076529,,0,0.0
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,641,2,car,0.650911,1722,511,1824,573,0.00309337,1773.34,542.57,detector_only,0.016621,105.1094,0.000791,0.713053,0.057038,0.030485,0.057879,,0,0.0
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,630,2,car,0.329271,1305,318,1361,363,0.00121315,1333.62,341.31,weak_motion,0.064258,161.9302,0.761111,2.756761,0.173273,0.05335,0.491417,,0,0.0
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,818,2,car,0.265589,1611,438,1711,508,0.00340273,1661.41,473.63,observed_motion,0.298589,2090.1226,0.923857,12.809896,1.0,0.175721,0.619754,0,1,0.222465
VIRAT_S_050300_07_001623_001690,221,1332,44.4444,635,2,car,0.621958,496,545,604,630,0.00444485,550.41,587.7,observed_motion,0.414982,3809.5356,0.99085,17.803331,0.769895,0.228446,0.658577,1,1,0.520765
VIRAT_S_050300_07_001623_001690,222,1338,44.6446,473,2,car,0.471406,1664,527,1766,599,0.00355867,1715.06,563.52,detector_only,0.01279,93.9301,0.0,0.726745,0.048701,0.022997,0.058256,,0,0.0
VIRAT_S_050300_07_001623_001690,222,1338,44.6446,578,2,car,0.573778,1572,483,1666,542,0.00268243,1619.12,513.26,weak_motion,0.040283,223.4119,0.172917,2.288952,0.448387,0.074514,0.262435,,0,0.0
VIRAT_S_050300_07_001623_001690,222,1338,44.6446,536,2,car,0.640921,1481,416,1578,487,0.00334097,1530.05,452.17,detector_only,0.016501,113.6433,0.000726,0.937614,0.052537,0.019146,0.042004,,0,0.0
VIRAT_S_050300_07_001623_001690,222,1338,44.6446,641,2,car,0.669889,1723,512,1824,574,0.00300611,1773.97,543.19,detector_only,0.012941,81.0378,0.000798,0.735334,0.065472,0.026693,0.060793,,0,0.0
VIRAT_S_050300_07_001623_001690,222,1338,44.6446,630,2,car,0.338991,1305,318,1361,363,0.00123906,1333.47,341.04,weak_motion,0.049869,125.6694,0.45754,2.833604,0.138149,0.041533,0.303527,,0,0.0
VIRAT_S_050300_07_001623_001690,222,1338,44.6446,635,2,car,0.5947,502,540,608,624,0.00433067,555.85,582.62,observed_motion,0.433141,3856.686,0.993823,24.611573,0.884259,0.236588,0.652553,1,1,0.520765
VIRAT_S_050300_07_001623_001690,223,1344,44.8448,473,2,car,0.625441,1662,526,1768,601,0.00383017,1715.1,564.27,detector_only,0.017462,138.8228,0.000377,0.725399,0.052208,0.028109,0.069231,,0,0.0
VIRAT_S_050300_07_001623_001690,223,1344,44.8448,578,2,car,0.606961,1572,484,1667,544,0.00275074,1620.33,514.29,detector_only,0.036956,210.6519,0.150175,1.535231,0.423829,0.063794,0.246848,,0,0.0
VIRAT_S_050300_07_001623_001690,223,1344,44.8448,536,2,car,0.554132,1481,416,1578,488,0.00336872,1530.09,452.38,detector_only,0.018247,127.435,0.000716,0.757997,0.053409,0.020468,0.030769,,0,0.0
VIRAT_S_050300_07_001623_001690,223,1344,44.8448,641,2,car,0.695409,1724,512,1825,574,0.00295471,1775.1,543.52,detector_only,0.018438,115.4561,0.003513,0.765927,0.088352,0.031499,0.069772,,0,0.0
VIRAT_S_050300_07_001623_001690,223,1344,44.8448,630,2,car,0.313388,1304,319,1361,364,0.00126383,1333.36,341.93,weak_motion,0.055809,143.1496,0.622612,2.318387,0.163842,0.047348,0.390399,,0,0.0
VIRAT_S_050300_07_001623_001690,223,1344,44.8448,635,2,car,0.650139,510,533,614,615,0.00410846,562.39,574.8,observed_motion,0.460319,3925.5972,0.993668,19.122372,0.92159,0.265249,0.672807,1,1,0.450143
VIRAT_S_050300_07_001623_001690,224,1350,45.045,473,2,car,0.643047,1660,525,1768,602,0.00402537,1714.61,564.39,detector_only,0.013694,113.8819,0.0,0.81321,0.047097,0.020971,0.066288,,0,0.0
VIRAT_S_050300_07_001623_001690,224,1350,45.045,578,2,car,0.648849,1572,483,1667,544,0.00277362,1620.12,513.91,detector_only,0.027273,158.0468,0.109922,1.619552,0.300488,0.045945,0.223416,,0,0.0
VIRAT_S_050300_07_001623_001690,224,1350,45.045,536,2,car,0.553134,1481,417,1577,487,0.00327353,1529.92,452.57,detector_only,0.016945,113.8705,0.002083,1.006246,0.055539,0.014674,0.009979,,0,0.0
VIRAT_S_050300_07_001623_001690,224,1350,45.045,641,2,car,0.735911,1726,513,1825,574,0.0029223,1775.97,543.87,detector_only,0.013256,80.0558,0.00149,0.787209,0.064057,0.021606,0.064454,,0,0.0
VIRAT_S_050300_07_001623_001690,224,1350,45.045,630,2,car,0.272983,1308,324,1361,366,0.00106761,1335.06,345.31,weak_motion,0.052288,116.393,0.484277,3.105018,0.141504,0.043133,0.331379,,0,0.0
VIRAT_S_050300_07_001623_001690,224,1350,45.045,635,2,car,0.625789,518,529,620,609,0.00396394,569.56,569.38,observed_motion,0.36086,2944.6182,0.994853,21.428971,0.842248,0.214878,0.685343,1,1,0.360765
VIRAT_S_050300_07_001623_001690,224,1350,45.045,818,2,car,0.283952,1635,448,1728,514,0.00298538,1682.39,481.69,observed_motion,0.150426,923.3137,0.907625,8.932744,0.689015,0.092036,0.598777,0,1,0.315
VIRAT_S_050300_07_001623_001690,225,1356,45.2452,473,2,car,0.679345,1659,525,1768,603,0.00406399,1714.0,564.52,detector_only,0.02108,179.2207,0.003411,0.917543,0.061265,0.02575,0.063356,,0,0.0
VIRAT_S_050300_07_001623_001690,225,1356,45.2452,578,2,car,0.649205,1572,483,1667,543,0.00273919,1619.88,513.82,detector_only,0.02822,160.8551,0.071404,1.228342,0.210084,0.040371,0.196478,,0,0.0
VIRAT_S_050300_07_001623_001690,225,1356,45.2452,536,2,car,0.618369,1481,417,1577,487,0.00322778,1529.65,452.93,detector_only,0.024623,165.4644,0.037798,1.071753,0.090019,0.020479,0.014823,,0,0.0
VIRAT_S_050300_07_001623_001690,225,1356,45.2452,641,2,car,0.720421,1727,513,1826,574,0.00284562,1777.03,544.02,detector_only,0.021502,129.8529,0.004968,0.935935,0.061265,0.026341,0.063808,,0,0.0
VIRAT_S_050300_07_001623_001690,225,1356,45.2452,635,2,car,0.727693,526,524,627,603,0.00385895,576.88,563.65,observed_motion,0.35329,2818.9004,0.99436,15.377675,0.8755,0.222161,0.721781,0,1,0.525
VIRAT_S_050300_07_001623_001690,225,1356,45.2452,818,2,car,0.351896,1629,448,1724,516,0.0030585,1676.9,482.49,weak_motion,0.105851,683.7957,0.834056,4.607371,0.565167,0.064845,0.501992,,0,0.0
VIRAT_S_050300_07_001623_001690,226,1362,45.4454,473,2,car,0.680531,1659,525,1768,603,0.00407274,1713.71,564.42,detector_only,0.011335,96.3682,0.000823,0.84365,0.055746,0.014741,0.046989,,0,0.0
VIRAT_S_050300_07_001623_001690,226,1362,45.4454,578,2,car,0.589105,1572,483,1667,543,0.00274145,1619.68,513.36,detector_only,0.017879,101.9119,0.043684,1.330759,0.209402,0.026465,0.153646,,0,0.0
VIRAT_S_050300_07_001623_001690,226,1362,45.4454,536,2,car,0.585491,1482,418,1577,487,0.0031886,1529.75,453.09,detector_only,0.01624,106.4534,0.017696,1.20875,0.085705,0.011177,0.006938,,0,0.0
VIRAT_S_050300_07_001623_001690,226,1362,45.4454,641,2,car,0.722598,1728,513,1826,573,0.00285903,1777.15,543.71,detector_only,0.010885,64.0037,0.00017,0.810172,0.050951,0.014772,0.047638,,0,0.0
VIRAT_S_050300_07_001623_001690,226,1362,45.4454,635,2,car,0.431059,535,520,636,597,0.00379356,586.02,559.16,observed_motion,0.346861,2697.5354,0.997171,25.816927,0.941907,0.217395,0.723168,0,1,0.7
VIRAT_S_050300_07_001623_001690,226,1362,45.4454,818,2,car,0.372525,1630,449,1724,516,0.00304358,1677.5,482.86,weak_motion,0.07821,492.5636,0.677834,5.821155,0.418171,0.044601,0.306414,,0,0.0
VIRAT_S_050300_07_001623_001690,227,1368,45.6456,473,2,car,0.630619,1660,525,1768,602,0.00401851,1714.23,564.23,detector_only,0.020526,170.6933,0.002044,0.980827,0.056694,0.021078,0.028296,,0,0.0
VIRAT_S_050300_07_001623_001690,227,1368,45.6456,578,2,car,0.579252,1573,485,1666,544,0.00266661,1620.04,514.81,detector_only,0.022463,123.2527,0.011117,1.073376,0.083529,0.024556,0.060595,,0,0.0
VIRAT_S_050300_07_001623_001690,227,1368,45.6456,536,2,car,0.503146,1481,417,1577,488,0.00325852,1529.18,452.84,detector_only,0.021728,148.0979,0.019073,1.038269,0.079293,0.018716,0.007453,,0,0.0
VIRAT_S_050300_07_001623_001690,227,1368,45.6456,641,2,car,0.639419,1727,513,1825,573,0.00283509,1776.43,543.65,detector_only,0.020703,121.7339,0.002721,0.989292,0.059272,0.020922,0.038018,,0,0.0
VIRAT_S_050300_07_001623_001690,227,1368,45.6456,635,7,truck,0.459951,542,513,647,592,0.00401507,594.72,552.73,observed_motion,0.302405,2508.4495,0.994575,14.45038,0.7084,0.192837,0.682681,0,1,0.075
VIRAT_S_050300_07_001623_001690,227,1368,45.6456,818,2,car,0.387376,1629,449,1725,516,0.00309527,1677.43,482.97,weak_motion,0.0457,293.9424,0.304571,2.183768,0.203766,0.032061,0.136771,,0,0.0
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,473,2,car,0.583618,1660,525,1768,602,0.00404151,1714.47,564.04,detector_only,0.011454,95.2543,0.005411,0.99005,0.068223,0.010753,0.009789,,0,0.0
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,578,2,car,0.560173,1573,486,1666,544,0.002608,1620.33,515.39,detector_only,0.013263,71.5423,0.003522,1.146408,0.065848,0.01391,0.026083,,0,0.0
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,536,2,car,0.549363,1480,417,1577,488,0.00329005,1529.06,452.87,detector_only,0.016565,114.0851,0.019457,1.431811,0.078165,0.01097,0.007535,,0,0.0
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,641,2,car,0.660489,1726,512,1824,573,0.00288722,1775.43,543.23,detector_only,0.01128,67.4326,0.002175,0.974992,0.060243,0.010869,0.014689,,0,0.0
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,635,2,car,0.58441,550,506,658,586,0.00418008,604.73,546.86,observed_motion,0.297733,2572.415,0.980324,25.734416,0.736952,0.183328,0.648076,0,1,0.075
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,818,2,car,0.444665,1629,449,1725,516,0.00311904,1677.42,483.07,weak_motion,0.029381,188.9813,0.104167,2.539567,0.159694,0.018473,0.044602,,0,0.0
VIRAT_S_050300_07_001623_001690,228,1374,45.8458,795,2,car,0.31459,1666,539,1780,603,0.00350213,1723.77,571.54,detector_only,0.010098,73.6721,0.00562,0.872781,0.068223,0.009336,0.002387,,0,0.0
VIRAT_S_050300_07_001623_001690,229,1380,46.046,473,2,car,0.536108,1661,524,1770,602,0.00408289,1715.74,563.74,detector_only,0.01979,168.2542,0.0,0.887335,0.049547,0.01975,0.002253,,0,0.0
VIRAT_S_050300_07_001623_001690,229,1380,46.046,578,2,car,0.552553,1574,486,1666,544,0.00255296,1620.81,515.41,detector_only,0.022564,120.3996,0.007309,1.011701,0.062344,0.021938,0.014337,,0,0.0
VIRAT_S_050300_07_001623_001690,229,1380,46.046,536,2,car,0.570451,1480,416,1578,488,0.00339739,1529.28,452.75,detector_only,0.025395,179.1855,0.035998,1.138642,0.080252,0.02021,0.014844,,0,0.0
VIRAT_S_050300_07_001623_001690,229,1380,46.046,641,2,car,0.75045,1724,512,1824,574,0.00301284,1774.6,543.08,detector_only,0.021084,130.7184,0.001774,0.94534,0.062305,0.020256,0.007955,,0,0.0
VIRAT_S_050300_07_001623_001690,229,1380,46.046,635,2,car,0.625308,561,504,669,583,0.00410047,615.44,543.88,observed_motion,0.281337,2400.3689,0.990038,12.6145,0.794728,0.183076,0.677677,0,1,0.165
VIRAT_S_050300_07_001623_001690,229,1380,46.046,818,2,car,0.426167,1630,450,1726,517,0.00311647,1678.05,483.81,detector_only,0.030483,196.0644,0.045087,1.36677,0.107995,0.023795,0.018579,,0,0.0
VIRAT_S_050300_07_001623_001690,229,1380,46.046,795,2,car,0.420352,1669,541,1777,603,0.0032023,1723.05,572.27,detector_only,0.018666,124.9888,0.0,0.836948,0.045529,0.018871,0.000117,,0,0.0
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,473,2,car,0.529304,1662,524,1770,601,0.00400504,1716.62,563.44,detector_only,0.014494,120.5298,0.015993,0.957133,0.072933,0.013746,0.008111,,0,0.0
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,578,2,car,0.510828,1575,486,1667,544,0.00254042,1621.55,515.41,detector_only,0.017941,95.7352,0.016679,1.184809,0.064904,0.013847,0.010972,,0,0.0
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,536,2,car,0.531044,1480,415,1579,488,0.00346766,1529.74,452.37,detector_only,0.01919,138.6833,0.023246,1.267239,0.085788,0.013885,0.009657,,0,0.0
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,641,2,car,0.703213,1724,511,1825,574,0.00301589,1775.12,543.04,detector_only,0.016071,102.2601,0.004872,1.061296,0.0589,0.01338,0.002963,,0,0.0
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,635,2,car,0.5992,573,501,680,577,0.003951,626.99,539.16,observed_motion,0.295976,2406.8728,0.991884,19.545556,0.809829,0.197704,0.695464,0,1,0.165
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,818,2,car,0.327278,1630,450,1726,517,0.0031177,1678.66,484.15,detector_only,0.015994,102.8756,0.00824,1.05623,0.071822,0.013759,0.006718,,0,0.0
VIRAT_S_050300_07_001623_001690,230,1386,46.2462,630,2,car,0.278358,1314,326,1366,367,0.00105209,1340.31,346.84,detector_only,0.027893,59.4674,0.043152,1.841978,0.081929,0.02779,0.108069,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,473,2,car,0.621276,1662,525,1770,602,0.00404397,1716.34,563.81,detector_only,0.017871,148.6175,0.014791,0.844027,0.059679,0.016581,0.008437,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,578,2,car,0.530191,1575,486,1667,543,0.00258329,1621.72,514.97,detector_only,0.020345,106.6877,0.013158,0.960843,0.061817,0.017402,0.01294,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,536,2,car,0.599879,1481,416,1578,488,0.00333229,1529.86,452.26,detector_only,0.021954,153.3247,0.036369,1.036833,0.100397,0.017683,0.01427,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,641,2,car,0.69108,1725,511,1826,574,0.00305968,1775.66,543.04,detector_only,0.017645,112.2749,0.008644,0.833339,0.063879,0.015799,0.004815,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,635,2,car,0.623185,583,498,691,572,0.00386647,637.48,535.79,observed_motion,0.31021,2479.1948,0.997247,14.650619,0.700894,0.212936,0.722883,0,1,0.610977
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,818,2,car,0.303507,1629,450,1727,518,0.00319234,1678.42,484.11,detector_only,0.018194,121.2417,0.005102,0.859247,0.061817,0.016847,0.00374,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,630,2,car,0.321051,1315,326,1367,367,0.001038,1341.56,346.96,detector_only,0.026946,57.4486,0.046904,1.272604,0.072849,0.029571,0.120664,,0,0.0
VIRAT_S_050300_07_001623_001690,231,1392,46.4464,795,2,car,0.369948,1670,540,1777,603,0.00321529,1724.01,572.2,detector_only,0.017271,116.4224,0.018247,0.815667,0.059679,0.016468,0.009651,,0,0.0
